65536,4,128,128,32,10812935246942,6527219,0.00953355,6477
65536,8,4,2048,512,112888257227928,58112065,0.13428,41074
65536,8,32,256,64,26214240163882,14343797,0.0275197,15991
65536,8,64,128,32,15975093435930,9130305,0.0153201,13099
65536,8,128,64,16,10939172205925,6568234,0.009521,10390
131072,1,4,32768,8192,112940847830319,58495114,0.137848,44545
131072,1,32,4096,1024,28164707023033,15502368,0.0311394,14695
131072,1,64,2048,512,17930196764541,10319571,0.0190833,8963
131072,1,128,1024,256,13449153160584,8206790,0.0141325,6748
131072,2,4,16384,4096,110223543597186,56937519,0.133991,48019
131072,2,32,2048,512,25870480816336,14193526,0.0275942,17433
131072,2,64,1024,256,15772464242752,9029699,0.0153787,11785
131072,2,128,512,128,10891963736999,6555960,0.00957171,8454
131072,4,4,8192,2048,109970667755899,56814345,0.133709,48215
131072,4,32,1024,256,25683574970704,14086796,0.0273324,16864
131072,4,64,512,128,15405832471554,8819001,0.0150724,8589
131072,4,128,256,64,10720414981393,6450890,0.00924971,10030
131072,8,4,4096,1024,109913449930714,56783746,0.133651,44003
131072,8,32,512,128,25607038785262,14040853,0.0272711,14980
131072,8,64,256,64,15537933613157,8898612,0.0150487,11901
131072,8,128,128,32,10458383400478,6312488,0.00909185,7118
1024,256,4,1,0,174297009102958,104695412,0.272476,1310
1024,32,32,1,0,48340412037420,30662872,0.0755725,286
1024,16,64,1,0,44407132527123,31519484,0.0825428,264
1024,8,128,1,0,70994931383741,49462539,0.133719,146
4096,1024,4,1,0,154625893642318,78981953,0.179971,2864
4096,128,32,1,0,41764858389462,22274702,0.0465099,721
4096,64,64,1,0,26695716251742,15295835,0.0314782,977
4096,32,128,1,0,19836937593058,12643008,0.0260642,740
16384,4096,4,1,0,115153154325582,59323309,0.13597,16959
16384,512,32,1,0,28580788482169,15608518,0.0306249,5055
16384,256,64,1,0,18547249312970,10460890,0.0188821,2980
16384,128,128,1,0,14718559814156,8484172,0.0140887,3620
65536,16384,4,1,0,112426085169922,57912191,0.134117,33141
65536,2048,32,1,0,26039231163787,14239180,0.0274281,11340
65536,1024,64,1,0,15556463617885,8904537,0.0150922,6284
65536,512,128,1,0,10496541956106,6348844,0.00914592,5518
131072,32768,4,1,0,109087716677651,56462183,0.133435,47479
131072,4096,32,1,0,25636638577263,14062623,0.0271815,17510
131072,2048,64,1,0,15425970456206,8840291,0.0149369,10036
131072,1024,128,1,0,10449605549013,6300077,0.00900458,7306
